timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2018/08/25 00:00:54,001e0610e540,metsense,htu21d,temperature,NA,9.19
2018/08/25 00:00:54,001e0610e540,metsense,tsys01,temperature,NA,19.86
2018/08/25 00:00:55,001e0610eef4,metsense,bmp180,pressure,9911900,991.19
2018/08/25 00:00:55,001e0610eef4,metsense,bmp180,temperature,NA,19.4
2018/08/25 00:00:55,001e0610eef4,metsense,htu21d,humidity,NA,79.37
2018/08/25 00:00:55,001e0610eef4,metsense,htu21d,temperature,NA,19.67
2018/08/25 00:00:55,001e0610eef4,metsense,tsys01,temperature,NA,19.89
2018/08/25 00:00:56,001e0611536c,metsense,bmp180,pressure,10028320,975.37
2018/08/25 00:00:56,001e0611536c,metsense,bmp180,temperature,26946,41.2
2018/08/25 00:00:56,001e0611536c,metsense,htu21d,humidity,42594,75.24
2018/08/25 00:00:56,001e0611536c,metsense,htu21d,temperature,24892,19.89
2018/08/25 00:00:58,001e0610e532,metsense,bmp180,pressure,9957700,995.77
2018/08/25 00:00:58,001e0610e532,metsense,bmp180,temperature,NA,23.1
2018/08/25 00:00:58,001e0610e532,metsense,htu21d,humidity,NA,65.13
2018/08/25 00:00:58,001e0610e532,metsense,htu21d,temperature,NA,22.5
2018/08/25 00:00:58,001e0610e532,metsense,tsys01,temperature,NA,23.09
2018/08/25 00:00:58,001e0610ee43,metsense,bmp180,pressure,10762560,1003.25
2018/08/25 00:00:58,001e0610ee43,metsense,bmp180,temperature,23474,19.6
2018/08/25 00:00:58,001e0610ee43,metsense,htu21d,humidity,36802,64.19
2018/08/25 00:00:58,001e0610ee43,metsense,htu21d,temperature,25732,22.14
2018/08/25 00:00:58,001e0610ee43,metsense,tsys01,temperature,9734938,22.59
2018/08/25 00:00:59,001e0610e809,metsense,bmp180,pressure,9933400,993.34
2018/08/25 00:00:59,001e0610e809,metsense,bmp180,temperature,NA,20.1
2018/08/25 00:00:59,001e0610e809,metsense,htu21d,temperature,NA,19.31
2018/08/25 00:00:59,001e0610e809,metsense,tsys01,temperature,NA,-9.17
2018/08/25 00:00:59,001e0610f05c,metsense,bmp180,pressure,11073408,1038.18
2018/08/25 00:00:59,001e0610f05c,metsense,bmp180,temperature,23464,19.6
2018/08/25 00:00:59,001e0610f05c,metsense,htu21d,temperature,24732,19.46
2018/08/25 00:00:59,001e0610f05c,metsense,tsys01,temperature,9665236,20.22
2018/08/25 00:01:03,001e06113ad8,metsense,bmp180,pressure,10169664,1017.31
2018/08/25 00:01:03,001e06113ad8,metsense,bmp180,temperature,28633,50.9
2018/08/25 00:01:03,001e06113ad8,metsense,htu21d,temperature,19232,4.72
2018/08/25 00:01:03,001e06113ad8,metsense,tsys01,temperature,9664278,20.2
2018/08/25 00:01:04,001e0610ba8f,metsense,bmp180,pressure,9927000,992.7
2018/08/25 00:01:04,001e0610ba8f,metsense,bmp180,temperature,NA,21.15
2018/08/25 00:01:04,001e0610ba8f,metsense,htu21d,humidity,NA,77.35
2018/08/25 00:01:04,001e0610ba8f,metsense,htu21d,temperature,NA,20.39
2018/08/25 00:01:04,001e0610ba8f,metsense,tsys01,temperature,NA,21.22
2018/08/25 00:01:04,001e0610ee36,metsense,bmp180,pressure,10893728,1033.08
2018/08/25 00:01:04,001e0610ee36,metsense,bmp180,temperature,24309,25.0
2018/08/25 00:01:04,001e0610ee36,metsense,htu21d,humidity,37446,65.42
2018/08/25 00:01:04,001e0610ee36,metsense,htu21d,temperature,25672,21.98
2018/08/25 00:01:04,001e0610ee36,metsense,tsys01,temperature,9737034,22.66
2018/08/25 00:01:04,001e0610ee82,metsense,bmp180,pressure,9916500,991.65
2018/08/25 00:01:04,001e0610ee82,metsense,bmp180,temperature,NA,20.29
2018/08/25 00:01:04,001e0610ee82,metsense,htu21d,humidity,NA,74.41
2018/08/25 00:01:04,001e0610ee82,metsense,htu21d,temperature,NA,20.62
2018/08/25 00:01:04,001e0610ee82,metsense,tsys01,temperature,NA,20.82
2018/08/25 00:01:05,001e0610ee5d,metsense,bmp180,pressure,10957184,1035.46
2018/08/25 00:01:05,001e0610ee5d,metsense,bmp180,temperature,24036,23.3
2018/08/25 00:01:05,001e0610ee5d,metsense,htu21d,humidity,41898,73.91
2018/08/25 00:01:05,001e0610ee5d,metsense,htu21d,temperature,24844,19.76
2018/08/25 00:01:05,001e0610ee5d,metsense,tsys01,temperature,9672018,20.46
2018/08/25 00:01:06,001e06109416,metsense,bmp180,pressure,10865312,1069.88
2018/08/25 00:01:06,001e06109416,metsense,bmp180,temperature,26675,39.6
2018/08/25 00:01:06,001e06109416,metsense,htu21d,humidity,42506,75.07
2018/08/25 00:01:06,001e06109416,metsense,htu21d,temperature,24992,20.16
2018/08/25 00:01:06,001e06109416,metsense,tsys01,temperature,9642720,19.46
2018/08/25 00:01:06,001e0610bc10,metsense,bmp180,pressure,10905824,1035.47
2018/08/25 00:01:06,001e0610bc10,metsense,bmp180,temperature,24366,25.4
2018/08/25 00:01:06,001e0610bc10,metsense,htu21d,humidity,42914,75.85
2018/08/25 00:01:06,001e0610bc10,metsense,htu21d,temperature,24800,19.65
2018/08/25 00:01:06,001e0610bc10,metsense,tsys01,temperature,9648478,19.66
2018/08/25 00:01:06,001e061130f4,metsense,bmp180,pressure,10704288,990.41
2018/08/25 00:01:06,001e061130f4,metsense,bmp180,temperature,23132,17.3
2018/08/25 00:01:06,001e061130f4,metsense,htu21d,humidity,42490,75.04
2018/08/25 00:01:06,001e061130f4,metsense,htu21d,temperature,25108,20.47
2018/08/25 00:01:06,001e061130f4,metsense,tsys01,temperature,9679126,20.7
2018/08/25 00:01:06,001e06113a48,metsense,bmp180,pressure,9988672,960.07
2018/08/25 00:01:06,001e06113a48,metsense,bmp180,temperature,26246,37.0
2018/08/25 00:01:06,001e06113a48,metsense,htu21d,humidity,42038,74.18
2018/08/25 00:01:06,001e06113a48,metsense,htu21d,temperature,25116,20.49
2018/08/25 00:01:06,001e06113a48,metsense,tsys01,temperature,9667450,20.3
2018/08/25 00:01:06,001e06113f54,metsense,bmp180,pressure,10114496,1001.13
2018/08/25 00:01:06,001e06113f54,metsense,bmp180,temperature,27986,47.2
2018/08/25 00:01:06,001e06113f54,metsense,htu21d,humidity,44190,78.28
2018/08/25 00:01:06,001e06113f54,metsense,htu21d,temperature,24568,19.02
2018/08/25 00:01:06,001e06113f54,metsense,tsys01,temperature,9631660,19.09
2018/08/25 00:01:07,001e0611462f,metsense,bmp180,pressure,9624864,934.46
2018/08/25 00:01:07,001e0611462f,metsense,bmp180,temperature,27416,43.9
2018/08/25 00:01:07,001e0611462f,metsense,htu21d,humidity,41394,72.95
2018/08/25 00:01:07,001e0611462f,metsense,htu21d,temperature,24588,19.08
2018/08/25 00:01:07,001e0611462f,metsense,tsys01,temperature,9639090,19.34
2018/08/25 00:01:08,001e0610ee41,metsense,bmp180,pressure,9933800,993.38
2018/08/25 00:01:08,001e0610ee41,metsense,bmp180,temperature,NA,19.7
2018/08/25 00:01:08,001e0610ee41,metsense,htu21d,temperature,NA,19.39
2018/08/25 00:01:08,001e0610ee41,metsense,tsys01,temperature,NA,19.34
2018/08/25 00:01:09,001e0610ee33,metsense,bmp180,pressure,9926000,992.6
2018/08/25 00:01:09,001e0610ee33,metsense,bmp180,temperature,NA,20.7
2018/08/25 00:01:09,001e0610ee33,metsense,htu21d,humidity,NA,73.2
2018/08/25 00:01:09,001e0610ee33,metsense,htu21d,temperature,NA,20.6
2018/08/25 00:01:09,001e0610ee33,metsense,tsys01,temperature,NA,20.83
2018/08/25 00:01:09,001e061135cb,metsense,bmp180,pressure,9909800,990.98
2018/08/25 00:01:09,001e061135cb,metsense,bmp180,temperature,NA,19.2
2018/08/25 00:01:09,001e061135cb,metsense,htu21d,humidity,NA,80.09
2018/08/25 00:01:09,001e061135cb,metsense,htu21d,temperature,NA,19.3
2018/08/25 00:01:09,001e061135cb,metsense,tsys01,temperature,NA,19.87
2018/08/25 00:01:11,001e0610b9e9,metsense,bmp180,pressure,10731360,1017.84
2018/08/25 00:01:11,001e0610b9e9,metsense,bmp180,temperature,24502,26.3
2018/08/25 00:01:11,001e0610b9e9,metsense,htu21d,humidity,42258,74.6
2018/08/25 00:01:11,001e0610b9e9,metsense,htu21d,temperature,24716,19.42
2018/08/25 00:01:11,001e0610b9e9,metsense,tsys01,temperature,9663198,20.16
2018/08/25 00:01:11,001e06113cf1,metsense,bmp180,pressure,10179744,1019.05
2018/08/25 00:01:11,001e06113cf1,metsense,bmp180,temperature,28668,51.1
2018/08/25 00:01:11,001e06113cf1,metsense,htu21d,humidity,41442,73.04
2018/08/25 00:01:11,001e06113cf1,metsense,htu21d,temperature,25000,20.18
2018/08/25 00:01:11,001e06113cf1,metsense,tsys01,temperature,9666400,20.27
2018/08/25 00:01:13,001e061144be,metsense,bmp180,pressure,9996224,985.34
2018/08/25 00:01:13,001e061144be,metsense,bmp180,temperature,27874,46.6
2018/08/25 00:01:13,001e061144be,metsense,htu21d,humidity,39778,69.87
2018/08/25 00:01:13,001e061144be,metsense,htu21d,temperature,25372,21.18
2018/08/25 00:01:13,001e061144be,metsense,tsys01,temperature,9714920,21.91
2018/08/25 00:01:13,001e061146ba,metsense,bmp180,pressure,10154976,988.73
2018/08/25 00:01:13,001e061146ba,metsense,bmp180,temperature,26841,40.5
2018/08/25 00:01:13,001e061146ba,metsense,htu21d,humidity,43378,76.73
2018/08/25 00:01:13,001e061146ba,metsense,htu21d,temperature,24840,19.75
2018/08/25 00:01:13,001e061146ba,metsense,tsys01,temperature,9681688,20.79
2018/08/25 00:01:14,001e0610bbff,metsense,bmp180,pressure,9923200,992.32
2018/08/25 00:01:14,001e0610bbff,metsense,bmp180,temperature,NA,19.84
2018/08/25 00:01:14,001e0610bbff,metsense,tsys01,temperature,NA,19.92
2018/08/25 00:01:14,001e0610bc12,metsense,bmp180,temperature,28795,51.8
2018/08/25 00:01:14,001e0610bc12,metsense,htu21d,humidity,43330,76.64
2018/08/25 00:01:14,001e0610bc12,metsense,htu21d,temperature,24836,19.74
2018/08/25 00:01:14,001e0610bc12,metsense,tsys01,temperature,9645612,19.56
2018/08/25 00:01:14,001e06115365,metsense,bmp180,pressure,10162144,1026.01
2018/08/25 00:01:14,001e06115365,metsense,bmp180,temperature,29292,54.6
2018/08/25 00:01:14,001e06115365,metsense,htu21d,humidity,37894,66.27
2018/08/25 00:01:14,001e06115365,metsense,htu21d,temperature,25636,21.89
2018/08/25 00:01:14,001e06115365,metsense,tsys01,temperature,9747106,22.99
2018/08/25 00:01:15,001e0610fb4c,metsense,bmp180,pressure,9922500,992.25
2018/08/25 00:01:15,001e0610fb4c,metsense,bmp180,temperature,NA,19.6
2018/08/25 00:01:15,001e0610fb4c,metsense,tsys01,temperature,NA,19.47
2018/08/25 00:01:16,001e0610ef27,metsense,bmp180,pressure,9938100,993.81
2018/08/25 00:01:16,001e0610ef27,metsense,bmp180,temperature,NA,20.5
2018/08/25 00:01:16,001e0610ef27,metsense,htu21d,temperature,NA,4.34
2018/08/25 00:01:16,001e0610ef27,metsense,tsys01,temperature,NA,20.16
2018/08/25 00:01:17,001e0610bbf9,metsense,bmp180,pressure,11016256,1015.56
2018/08/25 00:01:17,001e0610bbf9,metsense,bmp180,temperature,22608,13.8
2018/08/25 00:01:17,001e0610bbf9,metsense,htu21d,humidity,47374,84.35
2018/08/25 00:01:17,001e0610bbf9,metsense,htu21d,temperature,24352,18.44
2018/08/25 00:01:17,001e0610bbf9,metsense,tsys01,temperature,9641528,19.43
2018/08/25 00:01:17,001e0610e540,metsense,bmp180,pressure,9958700,995.87
2018/08/25 00:01:17,001e0610e540,metsense,bmp180,temperature,NA,22.1
2018/08/25 00:01:17,001e0610e540,metsense,tsys01,temperature,NA,19.97
2018/08/25 00:01:18,001e0610eef4,metsense,bmp180,pressure,9911800,991.18
2018/08/25 00:01:18,001e0610eef4,metsense,bmp180,temperature,NA,19.29
2018/08/25 00:01:18,001e0610eef4,metsense,htu21d,humidity,NA,79.59
2018/08/25 00:01:18,001e0610eef4,metsense,htu21d,temperature,NA,19.62
2018/08/25 00:01:18,001e0610eef4,metsense,tsys01,temperature,NA,19.82
2018/08/25 00:01:18,001e06113acb,metsense,bmp180,pressure,10386240,1033.29
2018/08/25 00:01:18,001e06113acb,metsense,bmp180,temperature,27964,47.1
2018/08/25 00:01:18,001e06113acb,metsense,htu21d,humidity,43954,77.83
2018/08/25 00:01:18,001e06113acb,metsense,htu21d,temperature,24636,19.21
2018/08/25 00:01:18,001e06113acb,metsense,tsys01,temperature,9639012,19.34
2018/08/25 00:01:19,001e0610e537,metsense,bmp180,pressure,10584736,987.84
2018/08/25 00:01:19,001e0610e537,metsense,bmp180,temperature,23740,21.4
2018/08/25 00:01:19,001e0610e537,metsense,htu21d,humidity,41850,73.82
2018/08/25 00:01:19,001e0610e537,metsense,htu21d,temperature,24776,19.58
2018/08/25 00:01:19,001e0610e537,metsense,tsys01,temperature,9647916,19.64
2018/08/25 00:01:21,001e06113d22,metsense,bmp180,pressure,9628992,937.68
2018/08/25 00:01:21,001e06113d22,metsense,bmp180,temperature,27610,45.0
2018/08/25 00:01:21,001e06113d22,metsense,htu21d,humidity,46890,83.43
2018/08/25 00:01:21,001e06113d22,metsense,htu21d,temperature,24876,19.85
2018/08/25 00:01:21,001e06113d22,metsense,tsys01,temperature,9635910,19.23
2018/08/25 00:01:21,001e0611536c,metsense,bmp180,pressure,10027136,975.31
2018/08/25 00:01:21,001e0611536c,metsense,bmp180,temperature,26950,41.2
2018/08/25 00:01:21,001e0611536c,metsense,htu21d,humidity,42526,75.11
2018/08/25 00:01:21,001e0611536c,metsense,htu21d,temperature,24900,19.91
2018/08/25 00:01:22,001e0610e532,metsense,bmp180,pressure,9957300,995.73
2018/08/25 00:01:22,001e0610e532,metsense,bmp180,temperature,NA,23.0
2018/08/25 00:01:22,001e0610e532,metsense,htu21d,humidity,NA,65.17
2018/08/25 00:01:22,001e0610e532,metsense,htu21d,temperature,NA,22.44
2018/08/25 00:01:22,001e0610e532,metsense,tsys01,temperature,NA,23.0
2018/08/25 00:01:23,001e0610ee43,metsense,bmp180,pressure,10759776,1003.19
2018/08/25 00:01:23,001e0610ee43,metsense,bmp180,temperature,23490,19.7
2018/08/25 00:01:23,001e0610ee43,metsense,htu21d,humidity,36574,63.76
2018/08/25 00:01:23,001e0610ee43,metsense,htu21d,temperature,25784,22.28
2018/08/25 00:01:23,001e0610ee43,metsense,tsys01,temperature,9735208,22.6
2018/08/25 00:01:24,001e0610f05c,metsense,bmp180,pressure,11073920,1038.19
2018/08/25 00:01:24,001e0610f05c,metsense,bmp180,temperature,23462,19.5
2018/08/25 00:01:24,001e0610f05c,metsense,htu21d,temperature,24752,19.52
2018/08/25 00:01:24,001e0610f05c,metsense,tsys01,temperature,9664724,20.21
2018/08/25 00:01:25,001e0610e809,metsense,bmp180,pressure,9933000,993.3
2018/08/25 00:01:25,001e0610e809,metsense,bmp180,temperature,NA,20.2
2018/08/25 00:01:25,001e0610e809,metsense,htu21d,temperature,NA,19.37
2018/08/25 00:01:25,001e0610e809,metsense,tsys01,temperature,NA,-8.83
2018/08/25 00:01:28,001e0610ee82,metsense,bmp180,pressure,9916300,991.63
2018/08/25 00:01:28,001e0610ee82,metsense,bmp180,temperature,NA,20.2
2018/08/25 00:01:28,001e0610ee82,metsense,htu21d,humidity,NA,74.41
2018/08/25 00:01:28,001e0610ee82,metsense,htu21d,temperature,NA,20.56
2018/08/25 00:01:28,001e0610ee82,metsense,tsys01,temperature,NA,20.74
2018/08/25 00:01:28,001e06113ad8,metsense,bmp180,pressure,10170528,1017.33
2018/08/25 00:01:28,001e06113ad8,metsense,bmp180,temperature,28626,50.9
2018/08/25 00:01:28,001e06113ad8,metsense,htu21d,temperature,19220,4.68
2018/08/25 00:01:28,001e06113ad8,metsense,tsys01,temperature,9663432,20.16
2018/08/25 00:01:29,001e0610ee36,metsense,bmp180,pressure,10895872,1033.1
2018/08/25 00:01:29,001e0610ee36,metsense,bmp180,temperature,24298,25.0
2018/08/25 00:01:29,001e0610ee36,metsense,htu21d,humidity,37574,65.66
2018/08/25 00:01:29,001e0610ee36,metsense,htu21d,temperature,25644,21.91
2018/08/25 00:01:29,001e0610ee36,metsense,tsys01,temperature,9733840,22.54
2018/08/25 00:01:30,001e0610ba8f,metsense,bmp180,pressure,9927000,992.7
2018/08/25 00:01:30,001e0610ba8f,metsense,bmp180,temperature,NA,21.1
2018/08/25 00:01:30,001e0610ba8f,metsense,htu21d,humidity,NA,77.01
2018/08/25 00:01:30,001e0610ba8f,metsense,htu21d,temperature,NA,20.41
2018/08/25 00:01:30,001e0610ba8f,metsense,tsys01,temperature,NA,21.25
2018/08/25 00:01:30,001e0610ee5d,metsense,bmp180,pressure,10957056,1035.44
2018/08/25 00:01:30,001e0610ee5d,metsense,bmp180,temperature,24036,23.3
2018/08/25 00:01:30,001e0610ee5d,metsense,htu21d,humidity,41866,73.85
2018/08/25 00:01:30,001e0610ee5d,metsense,htu21d,temperature,24844,19.76
2018/08/25 00:01:30,001e0610ee5d,metsense,tsys01,temperature,9672308,20.47
2018/08/25 00:01:31,001e06109416,metsense,bmp180,pressure,10865440,1070.0
2018/08/25 00:01:31,001e06109416,metsense,bmp180,temperature,26680,39.6
2018/08/25 00:01:31,001e06109416,metsense,htu21d,humidity,42526,75.11
2018/08/25 00:01:31,001e06109416,metsense,htu21d,temperature,24988,20.15
2018/08/25 00:01:31,001e06109416,metsense,tsys01,temperature,9642532,19.46
2018/08/25 00:01:31,001e0610bc10,metsense,bmp180,pressure,10905088,1035.46
2018/08/25 00:01:31,001e0610bc10,metsense,bmp180,temperature,24370,25.4
2018/08/25 00:01:31,001e0610bc10,metsense,htu21d,humidity,42878,75.78
2018/08/25 00:01:31,001e0610bc10,metsense,htu21d,temperature,24804,19.66
2018/08/25 00:01:31,001e0610bc10,metsense,tsys01,temperature,9649050,19.68
2018/08/25 00:01:31,001e0610ee41,metsense,bmp180,pressure,9934500,993.45
2018/08/25 00:01:31,001e0610ee41,metsense,bmp180,temperature,NA,19.7
2018/08/25 00:01:31,001e0610ee41,metsense,htu21d,temperature,NA,19.38
2018/08/25 00:01:31,001e0610ee41,metsense,tsys01,temperature,NA,19.31
2018/08/25 00:01:31,001e061130f4,metsense,bmp180,pressure,10706080,990.35
2018/08/25 00:01:31,001e061130f4,metsense,bmp180,temperature,23116,17.2
2018/08/25 00:01:31,001e061130f4,metsense,htu21d,humidity,42194,74.47
2018/08/25 00:01:31,001e061130f4,metsense,htu21d,temperature,25132,20.54
2018/08/25 00:01:31,001e061130f4,metsense,tsys01,temperature,9674808,20.55
2018/08/25 00:01:31,001e06113f54,metsense,bmp180,pressure,10113216,1000.97
2018/08/25 00:01:31,001e06113f54,metsense,bmp180,temperature,27984,47.2
2018/08/25 00:01:31,001e06113f54,metsense,htu21d,humidity,44194,78.29
2018/08/25 00:01:31,001e06113f54,metsense,htu21d,temperature,24580,19.06
2018/08/25 00:01:31,001e06113f54,metsense,tsys01,temperature,9632076,19.1
2018/08/25 00:01:32,001e0610ee33,metsense,bmp180,pressure,9925800,992.58
2018/08/25 00:01:32,001e0610ee33,metsense,bmp180,temperature,NA,20.84
2018/08/25 00:01:32,001e0610ee33,metsense,htu21d,humidity,NA,73.05
2018/08/25 00:01:32,001e0610ee33,metsense,htu21d,temperature,NA,20.68
2018/08/25 00:01:32,001e0610ee33,metsense,tsys01,temperature,NA,20.94
2018/08/25 00:01:32,001e06113a48,metsense,bmp180,pressure,9990496,960.15
2018/08/25 00:01:32,001e06113a48,metsense,bmp180,temperature,26237,36.9
2018/08/25 00:01:32,001e06113a48,metsense,htu21d,humidity,42082,74.26
2018/08/25 00:01:32,001e06113a48,metsense,htu21d,temperature,25112,20.48
2018/08/25 00:01:32,001e06113a48,metsense,tsys01,temperature,9665760,20.24
2018/08/25 00:01:32,001e0611462f,metsense,bmp180,pressure,9625536,934.53
2018/08/25 00:01:32,001e0611462f,metsense,bmp180,temperature,27416,43.9
2018/08/25 00:01:32,001e0611462f,metsense,htu21d,humidity,41438,73.03
2018/08/25 00:01:32,001e0611462f,metsense,htu21d,temperature,24604,19.12
2018/08/25 00:01:32,001e0611462f,metsense,tsys01,temperature,9639106,19.34
2018/08/25 00:01:35,001e061135cb,metsense,bmp180,pressure,9910600,991.06
2018/08/25 00:01:35,001e061135cb,metsense,bmp180,temperature,NA,19.29
2018/08/25 00:01:35,001e061135cb,metsense,htu21d,humidity,NA,80.08
2018/08/25 00:01:35,001e061135cb,metsense,htu21d,temperature,NA,19.31
2018/08/25 00:01:35,001e061135cb,metsense,tsys01,temperature,NA,19.92
2018/08/25 00:01:36,001e0610b9e9,metsense,bmp180,pressure,10731040,1017.73
2018/08/25 00:01:36,001e0610b9e9,metsense,bmp180,temperature,24498,26.2
2018/08/25 00:01:36,001e0610b9e9,metsense,htu21d,humidity,42270,74.62
2018/08/25 00:01:36,001e0610b9e9,metsense,htu21d,temperature,24704,19.39
2018/08/25 00:01:36,001e0610b9e9,metsense,tsys01,temperature,9662400,20.13
2018/08/25 00:01:36,001e06113cf1,metsense,bmp180,pressure,10179040,1018.97
2018/08/25 00:01:36,001e06113cf1,metsense,bmp180,temperature,28668,51.1
2018/08/25 00:01:36,001e06113cf1,metsense,htu21d,humidity,41454,73.06
2018/08/25 00:01:36,001e06113cf1,metsense,htu21d,temperature,25012,20.21
2018/08/25 00:01:36,001e06113cf1,metsense,tsys01,temperature,9667136,20.29
2018/08/25 00:01:38,001e0610bbff,metsense,bmp180,pressure,9924300,992.43
2018/08/25 00:01:38,001e0610bbff,metsense,bmp180,temperature,NA,19.89
2018/08/25 00:01:38,001e0610bbff,metsense,tsys01,temperature,NA,19.91
2018/08/25 00:01:38,001e061144be,metsense,bmp180,pressure,9993952,985.29
2018/08/25 00:01:38,001e061144be,metsense,bmp180,temperature,27890,46.7
2018/08/25 00:01:38,001e061144be,metsense,htu21d,humidity,39578,69.49
2018/08/25 00:01:38,001e061144be,metsense,htu21d,temperature,25396,21.24
2018/08/25 00:01:38,001e061144be,metsense,tsys01,temperature,9720396,22.1
2018/08/25 00:01:39,001e0610fb4c,metsense,bmp180,pressure,9924000,992.4
2018/08/25 00:01:39,001e0610fb4c,metsense,bmp180,temperature,NA,19.6
2018/08/25 00:01:39,001e0610fb4c,metsense,tsys01,temperature,NA,19.51
2018/08/25 00:01:39,001e061146ba,metsense,bmp180,pressure,10159456,988.8
2018/08/25 00:01:39,001e061146ba,metsense,bmp180,temperature,26812,40.4
2018/08/25 00:01:39,001e061146ba,metsense,htu21d,humidity,43434,76.84
2018/08/25 00:01:39,001e061146ba,metsense,htu21d,temperature,24820,19.7
2018/08/25 00:01:39,001e061146ba,metsense,tsys01,temperature,9676036,20.6
2018/08/25 00:01:39,001e06115365,metsense,bmp180,pressure,10167520,1026.16
2018/08/25 00:01:39,001e06115365,metsense,bmp180,temperature,29256,54.4
2018/08/25 00:01:39,001e06115365,metsense,htu21d,humidity,38070,66.61
2018/08/25 00:01:39,001e06115365,metsense,htu21d,temperature,25588,21.76
2018/08/25 00:01:39,001e06115365,metsense,tsys01,temperature,9740190,22.76
2018/08/25 00:01:40,001e0610ef27,metsense,bmp180,pressure,9937000,993.7
2018/08/25 00:01:40,001e0610ef27,metsense,bmp180,temperature,NA,20.6
